url,来源名称,来源类型,发布部门,发布日期,适用地区,市场主题,关键词,权威等级,时间敏感类型,有效状态,是否原文,备注
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202504/t20250429_1397488.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,现货,现货,A,长期有效型,现行有效,是,关于全面加快电力现货市场建设工作的通知(发改办体改〔2025〕394号)
https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/202004/t20200403_1225133.html,国家发展改革委-规范性文件,官方政策,国家发展改革委,,全国,现货;计量结算,现货;结算,A,长期有效型,现行有效,是,关于做好电力现货市场试点连续试结算相关工作的通知(发改办能源规〔2020〕245号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202511/t20251110_1401469.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,新能源,新能源,A,长期有效型,现行有效,是,关于促进新能源消纳和调控的指导意见(发改能源〔2025〕1360号)
https://sdb.nea.gov.cn/dtyw/tzgg/202512/t20251217_292527.html,国家能源局山东监管办公室,监管规则,国家能源局山东监管办公室,2025-12-17,山东,电力市场,电力市场;市场规则;试行,A,长期有效型,现行有效,是,关于印发《山东电力市场规则(试行)》的通知_国家能源局山东监管办公室
https://jjxxw.cq.gov.cn/zwgk_213/zcwj/xzgfxwj/202512/t20251230_15280986.html,重庆市经济和信息化委员会,官方政策,重庆市经济和信息化委员会,2025-12-30,重庆,新能源,新能源,A,长期有效型,现行有效,是,关于印发重庆市支持智能网联新能源商用产业发展政策措施（2025—2027年）的通知
https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/202512/t20251211_7197066.html,天津市工业和信息化局,官方政策,天津市工业和信息化局,2025-12-11,天津,需求响应,需求响应,A,长期有效型,现行有效,是,关于下达天津市2023-2024年度电力需求响应资金计划的通知_委局文件_政务公开
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202512/t20251217_1402475.html,国家发展改革委-政策通知,官方政策,国家发展改革委,2025-12-17,全国,电力市场,电力市场,A,长期有效型,现行有效,是,【关于建立全国统一电力市场评价制度的通知(发改办体改〔2025〕1032号)】-国家发展和改革委员会
https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/202512/t20251226_1402666.html,国家发展改革委,官方政策,国家发展改革委,2025-12-26,全国,中长期,中长期,A,长期有效型,现行有效,是,【关于印发《电力中长期市场基本规则》的通知(发改能源规〔2025〕1656号)】-国家发展和改革委员会
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202512/t20251211_1402340.html,国家发展改革委-政策通知,官方政策,国家发展改革委,2025-12-11,全国,新能源,新能源,A,长期有效型,试行,是,【关于优化集中式新能源发电企业市场报价的通知(试行)(发改能源〔2025〕1476号)】-国家发展和改革委员会
https://nfj.nea.gov.cn/xwzx/tzgg/202512/t20251224_292993.html,国家能源局南方监管局,监管规则,国家能源局派出机构,2025-12-24,南方区域,电力市场,电力市场,B,中期参考型,现行有效,是,关于印发《广东、广西、海南发电机组参与电力市场交易业务衔接暂行规定》的通知
https://nfj.nea.gov.cn/xwzx/tzgg/202512/t20251216_292441.html,国家能源局南方监管局,监管规则,国家能源局派出机构,2025-12-16,南方区域,中长期,中长期,B,中期参考型,现行有效,是,关于加强辖区中长期批发交易合同签约履约监管的通知
https://hzj.nea.gov.cn/dtyw/tzgg/202512/t20251203_291649.html,国家能源局华中监管局,监管规则,国家能源局派出机构,2025-12-03,华中区域,电力市场,电力市场,B,中期参考型,现行有效,是,国家能源局华中监管局关于征求《江西省电力市场规则4.0版》部分条款修订意见的通知
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110475.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2023-08-08,山东,辅助服务,交易规则;辅助服务,B,中期参考型,征求意见,是,关于征求《山东电力爬坡辅助服务市场交易规则(征求意见稿)》意见的通知_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110474.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2023-07-24,山东,辅助服务,辅助服务,B,中期参考型,现行有效,是,关于印发《山东省电力并网运行管理实施细则》、《山东省电力辅助服务管理实施细则》的通知_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110462.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-09-24,山东,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于修订《山东省电力中长期交易规则》的通知_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110461.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-09-22,山东,中长期,中长期,B,中期参考型,现行有效,是,关于公示新增电力中长期交易发电企业(机组)名单的通知 - 2021年3号_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110459.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-09-03,山东,辅助服务,辅助服务,B,中期参考型,征求意见,是,山东能源监管办关于《山东电力辅助服务市场运营规则(试行)(2021年修订版)(征求意见稿)》公开征求意见的公告_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110457.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-08-25,山东,中长期,中长期,B,中期参考型,现行有效,是,关于简化山东电力中长期交易合同电量偏差免考核工作流程的通知_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110456.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-08-25,山东,中长期,中长期,B,中期参考型,现行有效,是,关于简化山东电力中长期交易合同电量偏差免考核工作流程的通知_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110455.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-06-03,山东,中长期,中长期,B,中期参考型,现行有效,是,关于公示新增电力中长期交易发电企业(机组)名单的通知 - 2021年2号_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110454.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-05-20,山东,中长期,中长期,B,中期参考型,现行有效,是,关于公示新增电力中长期交易发电企业(机组)名单的通知 - 2021年1号_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110453.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-04-30,山东,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于印发《山东省电力中长期交易规则》的通知_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110449.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2021-02-11,山东,中长期,交易规则;中长期,B,中期参考型,征求意见,是,山东能源监管办关于《山东省电力中长期交易规则(征求意见稿)》公开征求意见的公告_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110446.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2020-12-31,山东,辅助服务,辅助服务,B,中期参考型,试行,是,关于修订《山东电力辅助服务市场运营规则（试行）（2020年修订版）》的通知_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110444.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2020-12-02,山东,电力市场;新能源,电力市场;新能源,B,中期参考型,现行有效,是,关于简化新能源发电企业参与山东电力市场准入流程的通知_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110439.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2020-10-20,山东,辅助服务,辅助服务,B,中期参考型,征求意见,是,关于征求《山东电力辅助服务市场运营规则（试行）（2020年修订版）》（征求意见稿）意见的函_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110429.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2020-08-05,山东,现货;计量结算,现货;结算,B,中期参考型,试行,是,关于公布山东电力现货市场结算试运行有关市场参数的通知(试行)_国家能源局山东监管办公室
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110428.html,国家能源局山东监管办公室,监管规则,国家能源局派出机构,2020-07-31,山东,中长期;现货,交易规则;中长期;现货,B,中期参考型,试行,是,关于修订《山东省电力现货市场交易规则(试行)》《山东省电力中长期市场交易规则(试行)》《山东省电力零售市场交易规则(试行)》的通知_国家能源局山东监管办公室
https://drc.gd.gov.cn/snyj/tzgg/content/post_4808354.html,广东省能源局,官方政策,广东省能源局,2025-12-03,广东,电力市场,电力市场,A,长期有效型,现行有效,是,广东省发展和改革委员会 - 广东省能源局关于做好2026年电力市场年度交易工作的通知
https://nyj.nmg.gov.cn/slh/tz/202512/t20251230_2843227.html,内蒙古自治区能源局,官方政策,内蒙古自治区能源局,2025-12-30,内蒙古自治区,中长期,中长期,A,长期有效型,现行有效,是,关于做好2026年内蒙古电力多边交易市场中长期交易有关事宜的通知
https://nyj.nmg.gov.cn/slh/tz/202512/t20251230_2843236.html,内蒙古自治区能源局,官方政策,内蒙古自治区能源局,2025-12-30,内蒙古自治区,中长期,中长期,A,长期有效型,现行有效,是,关于做好2026年内蒙古东部电力交易市场中长期交易有关事宜的通知
http://fgw.sh.gov.cn/fgw_jggl/20251224/68a86b82ba89475eb9b57f3b6d88be02.html,上海市发展和改革委员会,官方政策,上海市发展和改革委员会,2025-12-24,上海,容量电价,容量电价,A,长期有效型,现行有效,是,关于调整我市煤电容量电价有关事项的通知_价格管理
https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/202309/t20230915_1360625.html,国家发展改革委,官方政策,国家发展改革委,2023-09-15,全国,现货,现货,A,长期有效型,试行,是,【关于印发《电力现货市场基本规则（试行）》的通知(发改能源规〔2023〕1217号)】-国家发展和改革委员会
http://fgw.sh.gov.cn/fgw_jggl/20251203/fe1be03f19b8401a8e2c765b1477c39c.html,上海市发展和改革委员会,官方政策,上海市发展和改革委员会,2025-12-03,上海,新能源,新能源,A,长期有效型,现行有效,是,关于上海市2025年度新能源增量项目机制电价竞价结果的通知_价格管理
https://xbj.nea.gov.cn/dtyw/tzgg/202410/t20241018_271012.html,国家能源局西北监管局-通知公告,监管规则,国家能源局派出机构,2024-10-18,西北区域,中长期,实施细则;中长期;跨省,B,中期参考型,现行有效,是,国家能源局西北监管局关于印发《西北区域跨省电力中长期交易实施细则》的通知（全文） 2024-10-18
https://xbj.nea.gov.cn/dtyw/tzgg/202604/t20260427_300347.html,国家能源局西北监管局-通知公告,监管规则,国家能源局派出机构,2026-04-27,西北区域,省间交易,实施细则;省间,B,中期参考型,试行,是,国家能源局西北监管局关于印发《西北区域省间电力互济交易实施细则(试行)》的通知 2026-04-27
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110422.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2020-06-16,山东,中长期;现货,交易规则;中长期;现货,B,中期参考型,试行,是,关于印发《山东省电力现货市场交易规则(试行)》《山东省电力中长期市场交易规则(试行)》《山... 2020-06-16
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165597.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-10-11,华中区域,辅助服务;省间交易,运营规则;辅助服务;调峰;备用;省间,B,中期参考型,现行有效,是,国家能源局华中监管局关于印发《华中省间电力调峰及备用辅助服务市场运营规则》的通知 2022-10-11
https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147606.html,国家能源局西北监管局-通知公告,监管规则,国家能源局派出机构,2023-05-18,西北区域,辅助服务,运营规则;辅助服务;备用,B,中期参考型,现行有效,是,国家能源局西北监管局关于印发《西北区域备用辅助服务市场运营规则》的通知 2023-05-18
https://xbj.nea.gov.cn/dtyw/tzgg/202312/t20231214_220694.html,国家能源局西北监管局-通知公告,监管规则,国家能源局派出机构,2023-11-21,西北区域,辅助服务;省间交易,运营规则;辅助服务;调峰;省间,B,中期参考型,现行有效,是,国家能源局西北监管局关于印发《西北区域省间调峰辅助服务市场运营规则》补充修订... 2023-11-21
https://hzj.nea.gov.cn/dtyw/tzgg/202401/t20240124_229471.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2024-01-03,华中区域,辅助服务,运营规则;辅助服务;调峰;源网荷储,B,中期参考型,现行有效,是,国家能源局华中监管局关于印发《湖北源网荷储电力调峰辅助服务市场运营规则》的通知 2024-01-03
https://hdj.nea.gov.cn/dtyw/tzgg/202502/P020250221488658226958.pdf,国家能源局华东监管局-通知公告,监管规则,国家能源局派出机构,2025-02-21,华东区域,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于印发修订后的《上海电力中长期交易规则》的通知（华东监... 2025-02-21
https://hdj.nea.gov.cn/dtyw/tzgg/202502/P020250221489106643014.pdf,国家能源局华东监管局-通知公告,监管规则,国家能源局派出机构,2025-02-21,华东区域,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于印发修订后的《安徽电力中长期交易规则》的通知（华东监... 2025-02-21
https://xbj.nea.gov.cn/dtyw/tzgg/202505/t20250515_281064.html,国家能源局西北监管局-通知公告,监管规则,国家能源局派出机构,2025-05-15,西北区域,电力市场,电力交易;实施细则;跨省,B,中期参考型,现行有效,是,国家能源局西北监管局关于印发《西北区域抽水蓄能电站参与跨省电力交易实施细则（... 2025-05-15
https://hdj.nea.gov.cn/dtyw/tzgg/202512/P020251223588968488157.pdf,国家能源局华东监管局-通知公告,监管规则,国家能源局派出机构,2025-12-23,华东区域,中长期,中长期,B,中期参考型,现行有效,是,华东能源监管局关于加强电力中长期批发交易监管的通知 2025-12-23
https://hzj.nea.gov.cn/dtyw/tzgg/202601/t20260130_295027.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2026-01-30,华中区域,电力市场,实施细则,B,中期参考型,现行有效,是,华中能源监管局关于印发《华中区域（东四省）电力互济交易实施细则》的通知 2026-01-30
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202111/t20211116_1304017.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,现货;省间交易,交易规则;现货;省间,A,长期有效型,现行有效,是,关于国家电网有限公司省间电力现货交易规则的复函(发改办体改〔2021〕837号)
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110409.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2019-12-20,山东,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于修订山东省电力中长期交易规则有关条款的通知 2019-12-20
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110414.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2020-02-03,山东,现货,交易规则;现货,B,中期参考型,现行有效,是,山东能源监管办 山东省发展改革委 山东省能源局关于征求《山东省电力现货市场交易规则》、《... 2020-02-03
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165543.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2020-06-09,华中区域,辅助服务,运营规则;辅助服务;调峰,B,中期参考型,试行,是,华中能源监管局关于印发《湖北电力调峰辅助服务市场运营规则（试行）》的通知 2020-06-09
http://nfj.nea.gov.cn/xxgk/fdzdgknr/scjg/202402/t20240208_240243.html,国家能源局南方监管局-通知公示,监管规则,国家能源局派出机构,2022-04-13,南方区域,辅助服务,辅助服务;备用;跨省,B,中期参考型,现行有效,是,关于组织开展南方区域跨省电力备用辅助服务市场模拟试运行的通知 2022-04-13
https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245758.html,国家能源局南方监管局-通知公示,监管规则,国家能源局派出机构,2022-04-18,南方区域,电力市场;中长期,电力市场;实施细则;中长期;电能量,B,中期参考型,现行有效,是,关于审定广西电力市场中长期电能量交易等实施细则的复函 2022-04-18
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165574.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-04-24,华中区域,辅助服务;省间交易,运营规则;辅助服务;调峰;备用;省间,B,中期参考型,现行有效,是,国家能源局华中监管局关于《华中省间电力调峰及备用辅助服务市场运营规则（征求意... 2022-04-24
https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245790.html,国家能源局南方监管局-通知公示,监管规则,国家能源局派出机构,2022-08-01,南方区域,现货,现货;跨省;跨区,B,中期参考型,现行有效,是,跨省跨区送电参与南方（以广东起步）现货市场偏差处理办法解读 2022-08-01
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165593.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-08-18,华中区域,中长期,实施细则;中长期,B,中期参考型,现行有效,是,关于印发《江西省电力中长期交易实施细则》的通知 2022-08-18
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165596.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-09-28,华中区域,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于印发《重庆市电力中长期交易规则》的通知 2022-09-28
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165603.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-12-09,华中区域,辅助服务,运营规则;辅助服务;调频,B,中期参考型,现行有效,是,关于印发《重庆电力调频辅助服务市场运营规则》的通知 2022-12-09
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165604.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-12-29,华中区域,辅助服务,运营规则;辅助服务;调频,B,中期参考型,现行有效,是,华中能源监管局关于印发《江西电力调频辅助服务市场运营规则》的通知 2022-12-29
https://xbj.nea.gov.cn/dtyw/tzgg/202310/t20231013_147603.html,国家能源局西北监管局-通知公告,监管规则,国家能源局派出机构,2023-05-15,西北区域,中长期,交易规则;中长期,B,中期参考型,现行有效,是,国家能源局西北监管局 陕西省发展和改革委员会关于印发《陕西省电力中长期交易规则... 2023-05-15
https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245918.html,国家能源局南方监管局-通知公示,监管规则,国家能源局派出机构,2023-10-08,南方区域,电力市场,跨省,B,中期参考型,现行有效,是,关于印发《南方区域跨省（区）电力应急调度暂行规则》的通知 2023-10-08
https://hdj.nea.gov.cn/dtyw/tzgg/202410/P020241028483509077634.pdf,国家能源局华东监管局-通知公告,监管规则,国家能源局派出机构,2024-10-28,华东区域,中长期,电力交易;交易规则;中长期,B,中期参考型,现行有效,是,上海电力中长期交易规则—绿色电力交易专章 2024-10-28
https://hdj.nea.gov.cn/dtyw/tzgg/202412/P020241213517426410288.pdf,国家能源局华东监管局-通知公告,监管规则,国家能源局派出机构,2024-12-13,华东区域,辅助服务,辅助服务;调峰,B,中期参考型,现行有效,是,华东能源监管局关于扩展华东电力调峰辅助服务市场交易至日内... 2024-12-13
https://nfj.nea.gov.cn/xwzx/tzgg/202502/t20250217_276657.html,国家能源局南方监管局-通知公示,监管规则,国家能源局派出机构,2025-02-17,南方区域,电力市场,电力市场,B,中期参考型,现行有效,是,国家能源局南方监管局 广东省能源局关于印发《广东电力市场运行规则》的通知 2025-02-17
https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/201801/t20180103_960934.html,国家发展改革委-规范性文件,官方政策,国家发展改革委,,全国,电力市场,跨省;跨区,A,长期有效型,试行,是,关于印发《区域电网输电价格定价办法(试行)》《跨省跨区专项工程输电价格定价办法(试行)》和《关于制定地方电网和增量配电网配电价格的指导意见》的通知(发改价格规﹝2017﹞2269号)
https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/202110/t20211015_1299846.html,国家发展改革委-规范性文件,官方政策,国家发展改革委,,全国,电力市场,跨省;跨区,A,长期有效型,现行有效,是,关于印发《跨省跨区专项工程输电价格定价办法》的通知(发改价格规〔2021〕1455号)
https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/202510/t20251013_1400912.html,国家发展改革委-规范性文件,官方政策,国家发展改革委,,全国,电力市场,跨省;跨区,A,长期有效型,现行有效,是,关于印发《跨省跨区电力应急调度管理办法》的通知(发改运行规〔2025〕1193号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202402/t20240208_1364053.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,辅助服务,辅助服务,A,长期有效型,现行有效,是,关于建立健全电力辅助服务市场价格机制的通知(发改价格〔2024〕196号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202311/t20231101_1361704.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,现货,现货,A,长期有效型,现行有效,是,关于进一步加快电力现货市场建设工作的通知(发改办体改〔2023〕813号)
https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/201804/t20180427_960946.html,国家发展改革委-规范性文件,官方政策,国家发展改革委,,全国,辅助服务,辅助服务;调峰,A,长期有效型,现行有效,是,印发《关于加快储气设施建设和完善储气调峰辅助服务市场机制的意见》的通知(发改能源规〔2018〕637号)
https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/201908/t20190807_960970.html,国家发展改革委-规范性文件,官方政策,国家发展改革委,,全国,现货,现货,A,长期有效型,现行有效,是,印发《关于深化电力现货市场建设试点工作的意见》 的通知(发改办能源规〔2019〕828号)
https://nyj.nmg.gov.cn/slh/tz/202412/t20241231_2646275.html,内蒙古自治区能源局-通知公告,官方政策,内蒙古自治区能源局,,内蒙古自治区,电力市场,规则体系,A,长期有效型,现行有效,是,内蒙古自治区能源局 国家能源局华北监管局关于印发《内蒙古电力多边交易市场规则体系》的通知
https://nyj.nmg.gov.cn/slh/tz/202412/t20241220_2641262.html,内蒙古自治区能源局-通知公告,官方政策,内蒙古自治区能源局,,内蒙古自治区,中长期,电力交易;中长期,A,长期有效型,现行有效,是,内蒙古自治区能源局关于做好2025年内蒙古东部电力交易市场中长期交易有关事宜的通知
https://nyj.nmg.gov.cn/slh/tz/202412/t20241220_2641194.html,内蒙古自治区能源局-通知公告,官方政策,内蒙古自治区能源局,,内蒙古自治区,中长期,中长期,A,长期有效型,现行有效,是,内蒙古自治区能源局关于做好2025年内蒙古电力多边交易市场中长期交易有关事宜的通知
https://drc.gd.gov.cn/snyj/tzgg/content/post_4526577.html,广东省能源局-通知公告,官方政策,广东省能源局,,广东,电力市场,电力市场,A,长期有效型,现行有效,是,广东省能源局 国家能源局南方监管局关于印发《广东省虚拟电厂参与电力市场交易实施方案》的通知11-18
https://drc.gd.gov.cn/snyj/tzgg/content/post_4457025.html,广东省能源局-通知公告,官方政策,广东省能源局,,广东,电力市场,电力市场,A,长期有效型,现行有效,是,广东省能源局 国家能源局南方监管局关于印发广东省抽水蓄能参与电力市场交易实施方案的通知07-17
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110316.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2017-01-18,山东,中长期,中长期,B,中期参考型,现行有效,是,国家发改委国家能源局关于印发《电力中长期交易基本规则（暂行）》的通知 2017-01-18
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110342.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2017-06-05,山东,辅助服务,运营规则;辅助服务,B,中期参考型,试行,是,关于印发《山东电力辅助服务市场运营规则（试行）》的通知 2017-06-05
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110349.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2017-08-30,山东,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于修订电力中长期交易规则的通知 2017-08-30
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110353.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2017-12-08,山东,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于修订山东省电力中长期交易规则的通知 2017-12-08
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110364.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2018-03-28,山东,中长期;省间交易,电力交易;实施细则;中长期;省间,B,中期参考型,现行有效,是,关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函 2018-03-28
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110393.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2019-04-02,山东,电力市场,电力市场;市场监管,B,中期参考型,试行,是,关于修订《山东省电力市场监管办法(试行)》的通知 2019-04-02
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110398.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2019-06-12,山东,中长期;现货,交易规则;中长期;现货,B,中期参考型,征求意见,是,关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见... 2019-06-12
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110411.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2019-12-25,山东,电力市场,电力市场;交易规则,B,中期参考型,现行有效,是,关于对山东广能节能科技有限公司违反电力市场交易规则情况的通报 2019-12-25
https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110426.html,国家能源局山东监管办公室-通知公告,监管规则,国家能源局派出机构,2020-07-17,山东,现货;计量结算,现货;结算,B,中期参考型,现行有效,是,关于征求山东电力现货市场结算试运行有关市场参数意见的公告 2020-07-17
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165550.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2020-11-05,华中区域,辅助服务,运营规则;辅助服务,B,中期参考型,现行有效,是,国家能源局华中监管局 江西省能源局关于印发《江西省电力辅助服务市场运营规则（试... 2020-11-05
https://hbj.nea.gov.cn/dtyw/tzgg/202309/t20230925_120322.html,国家能源局华北监管局-通知公告,监管规则,国家能源局派出机构,2021-09-06,华北区域,电力市场,运营规则;调峰,B,中期参考型,现行有效,是,华北能源监管局关于再次征求华北电力调峰容量市场运营规则意见通知 2021-09-06
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165561.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2021-09-10,华中区域,辅助服务;省间交易,辅助服务;调峰;省间,B,中期参考型,现行有效,是,华中能源监管局关于印发修订《华中电力调峰辅助服务市场省间调峰辅助服务河南电网... 2021-09-10
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165565.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2021-11-23,华中区域,电力市场;辅助服务,辅助服务;调峰,B,中期参考型,试行,是,华中能源监管局关于印发《新型市场主体参与华中电力调峰辅助服务市场规则（试行）... 2021-11-23
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165566.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2021-11-25,华中区域,辅助服务,运营规则;辅助服务;调峰,B,中期参考型,现行有效,是,华中能源监管局 四川能源监管办关于印发《川渝一体化电力调峰辅助服务市场运营规则... 2021-11-25
https://hbj.nea.gov.cn/dtyw/tzgg/202309/t20230925_120343.html,国家能源局华北监管局-通知公告,监管规则,国家能源局派出机构,2021-12-20,华北区域,中长期,中长期,B,中期参考型,现行有效,是,华北能源监管局关于明确2022年京津唐电网电力中长期交易有关事项的通知 2021-12-20
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165573.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-04-01,华中区域,电力市场,电力市场,B,中期参考型,现行有效,是,华中能源监管局关于印发《华中区域电力市场信息披露办法》的通知 2022-04-01
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165594.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-08-19,华中区域,中长期,中长期,B,中期参考型,现行有效,是,国家能源局华中监管局 湖北省能源局 关于印发《湖北省电力中长期交易实施 细则》的... 2022-08-19
